Date,Close,High,Low,Open,Volume
4/18/2005,7.26459074,7.297119836,7.185180447,7.274158078,16609600
4/19/2005,7.408101559,7.460723003,7.315296864,7.319123944,13238400
4/20/2005,7.313385487,7.443503336,7.286596646,7.443503336,15878400
4/21/2005,7.516213894,7.536305519,7.368874578,7.390880109,13736800
4/22/2005,7.445416927,7.574577831,7.366963578,7.521957101,14485600
4/25/2005,7.494211674,7.633896876,7.473163089,7.518130388,8999200
4/26/2005,7.425326347,7.543006023,7.425326347,7.46072631,8486400
4/27/2005,7.469337463,7.498040218,7.327738327,7.424370155,8059200
4/28/2005,7.360267162,7.449244813,7.345915787,7.402364335,11988800
4/29/2005,7.348781586,7.405230101,7.186134708,7.375570414,16364000
5/2/2005,7.378444672,7.488470165,7.335390551,7.348784972,8708800
5/3/2005,7.438718796,7.476988878,7.36504949,7.381314038,9388000
5/4/2005,7.429152489,7.500908629,7.418628196,7.453071202,8381600
5/5/2005,7.43776226,7.529610024,7.397579001,7.430108828,8152800
5/6/2005,7.441591263,7.538223086,7.436807957,7.461682898,7956800
5/9/2005,7.532479763,7.532479763,7.430107723,7.45019935,6876800
5/10/2005,7.424369335,7.519087247,7.392796455,7.519087247,7524000
5/11/2005,7.447331429,7.487515428,7.389926653,7.424369664,8380800
5/12/2005,7.351651669,7.510472195,7.333473952,7.47698616,9826400
5/13/2005,7.314339638,7.405231154,7.252151589,7.309556335,9298400
5/16/2005,7.367915154,7.424362924,7.328688143,7.328688143,14284800
5/17/2005,7.536306381,7.556398739,7.338259503,7.368875421,21914400
5/18/2005,7.837677479,7.950573744,7.579355875,7.615712028,31804800
5/19/2005,7.959189892,8.009897438,7.760186056,7.86160115,20096000
5/20/2005,7.853944778,7.943879333,7.821415694,7.902739136,11200000
5/23/2005,7.891260624,7.979281296,7.834812092,7.890303671,13842400
5/24/2005,7.914227009,7.915183962,7.873086777,7.89126524,13022400
5/25/2005,7.808022976,7.899870726,7.784104268,7.878822146,7512000
5/26/2005,7.839594364,7.869253322,7.811848581,7.811848581,6271200
5/27/2005,7.88647604,7.912307922,7.828114337,7.854903172,5160800
5/31/2005,7.864467144,7.895083046,7.807062418,7.865424096,6324800
6/1/2005,7.954405785,8.035729249,7.853946915,7.874039273,10272800
6/2/2005,8.019463539,8.059646789,7.915178334,7.927615798,8730400
6/3/2005,8.012768745,8.060606171,7.988850033,8.019465956,5740000
6/6/2005,8.068255424,8.081649837,7.981191013,8.01276387,5126400
6/7/2005,8.113224983,8.170629729,8.068257701,8.08260907,8390400
6/8/2005,8.124710083,8.140974636,8.085483764,8.114185789,10844000
6/9/2005,8.20663166,8.229627271,8.055242369,8.11273176,10097600
6/10/2005,8.23633194,8.254537189,8.191298365,8.205670891,9267200
6/13/2005,8.349395752,8.400178052,8.305320535,8.310111621,19703200
6/14/2005,8.292862892,8.364724786,8.240163877,8.335979736,7634400
6/15/2005,8.397302628,8.424130954,8.322566367,8.379097379,14152000
6/16/2005,8.446173668,8.524742695,8.394432982,8.398265707,15895200
6/17/2005,8.468207359,8.514199304,8.441379029,8.460542644,19523200
6/20/2005,8.468207359,8.493119693,8.446170116,8.469165723,10022400
6/21/2005,8.513238907,8.536234508,8.460540623,8.468205336,7954400
6/22/2005,8.564982414,8.61289036,8.50845139,8.589894751,13064000
6/23/2005,8.633009911,8.71253726,8.58031162,8.593725783,16450400
6/24/2005,8.561146736,8.638758078,8.535276776,8.618636105,21107200
6/27/2005,8.218126297,8.530486217,8.106980275,8.530486217,59717600
6/28/2005,8.431794167,8.455748127,8.2229156,8.225789958,22827200
6/29/2005,8.366642952,8.446170311,8.345563341,8.446170311,12059200
6/30/2005,8.297657013,8.359937496,8.278494125,8.352272048,17471200
7/1/2005,8.241124153,8.297655172,8.173094965,8.256454314,11341600
7/5/2005,8.308193207,8.38867891,8.236331311,8.240164033,13173600
7/6/2005,8.199922562,8.33406493,8.17501023,8.331189839,9980800
7/7/2005,8.173094749,8.200880711,8.117521364,8.175969109,9904800
7/8/2005,8.263159752,8.263159752,8.128059766,8.173093339,7953600
7/11/2005,8.344602585,8.354184755,8.28807158,8.331188423,10056000
7/12/2005,8.33885479,8.345561871,8.259327445,8.312984827,8228800
7/13/2005,8.343642235,8.382926343,8.316813921,8.365679465,8828800
7/14/2005,8.392512321,8.423174104,8.336939668,8.359935274,13930400
7/15/2005,8.479701996,8.479701996,8.384844517,8.393467592,10699200
7/18/2005,8.423172951,8.470122519,8.40113498,8.431796028,10916000
7/19/2005,8.420297623,8.453833759,8.383887859,8.433711785,7934400
7/20/2005,8.473952293,8.479701009,8.329270184,8.383885179,11690400
7/21/2005,8.313942909,8.451917999,8.240165009,8.450959636,17286400
7/22/2005,8.300527573,8.343645148,8.231540768,8.272740886,13268800
7/25/2005,8.166388512,8.278492926,8.102191311,8.25932931,14856000
7/26/2005,8.086853981,8.167338905,8.01978248,8.162548554,12884000
7/27/2005,8.04853344,8.102190095,7.993918421,8.096441377,26172800
7/28/2005,8.096440315,8.10410576,8.026494415,8.07248635,12499200
7/29/2005,8.029372215,8.127104106,8.021706768,8.079196159,6834400
8/1/2005,7.939305305,8.076322068,7.919184055,8.030330115,14940000
8/2/2005,8.223874092,8.223874092,7.662393186,7.939300918,37156000
8/3/2005,8.328315735,8.527612932,8.219085695,8.24783075,27108800
8/4/2005,8.163511276,8.311067794,8.153929836,8.25932714,10752800
8/5/2005,8.147226334,8.16543159,8.069615684,8.164473226,6570400
8/8/2005,8.078232765,8.194169837,8.067692965,8.147220283,10556800
8/9/2005,8.019787788,8.1232691,8.017871793,8.120394741,7538400
8/10/2005,7.92397356,8.069614118,7.906726671,8.067697391,20727200
8/11/2005,7.853065968,7.969961406,7.780245726,7.952714526,14964000
8/12/2005,7.816659451,7.900977159,7.758211707,7.829115251,11182400
8/15/2005,7.873189449,7.923971741,7.808992995,7.822407158,12602400
8/16/2005,7.741919994,7.873187224,7.726589109,7.873187224,11117600
8/17/2005,7.661438942,7.782167175,7.624070801,7.761087561,22760800
8/18/2005,7.73617363,7.7965381,7.622153234,7.650897559,20251200
8/19/2005,7.69784832,7.808995104,7.679643798,7.780250045,15278400
8/22/2005,7.595322132,7.766832592,7.540707127,7.766832592,19744800
8/23/2005,7.575204372,7.647066293,7.542627319,7.6173636,16293600
8/24/2005,7.636526585,7.68922562,7.55220886,7.583828281,17479200
8/25/2005,7.652813911,7.71701037,7.624068858,7.636524658,9432800
8/26/2005,7.638441086,7.671976493,7.591491515,7.652813612,10021600
8/29/2005,7.611614227,7.644191278,7.559873561,7.588617888,7834400
8/30/2005,7.502385139,7.555083445,7.412317961,7.550293089,21540800
8/31/2005,7.560831547,7.567538629,7.446810414,7.502383801,10447200
9/1/2005,7.497590542,7.590532037,7.479385296,7.560829356,10367200
9/2/2005,7.3797369,7.555080092,7.37302982,7.516753604,12255200
9/6/2005,7.466931343,7.475554421,7.332788969,7.380696907,17560800
9/7/2005,7.384531021,7.50717525,7.372075218,7.50717525,24559200
9/8/2005,7.534723282,7.55295737,7.367732331,7.3898061,27604000
9/9/2005,7.535683632,7.629736046,7.535683632,7.543361529,16885600
9/12/2005,7.677720547,7.767933997,7.551038187,7.576950172,22596000
9/13/2005,7.608623028,7.831276955,7.60190505,7.735305422,21124000
9/14/2005,7.532806396,7.627818754,7.519370439,7.608624005,18700800
9/15/2005,7.575994015,7.590389161,7.520330343,7.557759187,27280000
9/16/2005,7.529926777,7.65085112,7.522248878,7.620140257,55197600
9/19/2005,8.008823395,8.181572431,7.860067972,8.02417919,83732000
9/20/2005,7.677720547,8.060646654,7.640291718,8.056807706,36563200
9/21/2005,7.620140076,7.76121835,7.619180155,7.696916865,20348800
9/22/2005,7.76888895,7.805358572,7.668119362,7.677716361,18862400
9/23/2005,7.799605846,7.863907327,7.646051546,7.730506961,13378400
9/26/2005,7.807282925,7.917650318,7.787128994,7.893657438,17570400
9/27/2005,7.831277847,7.873505561,7.809204802,7.855270733,10240000
9/28/2005,7.802487373,7.869667166,7.785212465,7.83607727,10922400
9/29/2005,7.783291817,7.81400268,7.736265967,7.797687694,15942400
9/30/2005,7.838955879,7.838955879,7.766017299,7.784252127,14119200
10/3/2005,7.898459435,7.927250462,7.838956806,7.877345575,18812800
10/4/2005,7.932047367,8.059689682,7.918611411,7.932047367,18534400
10/5/2005,7.820718288,7.961796528,7.815920152,7.931085673,12077600
10/6/2005,7.879264832,8.004028151,7.814964063,7.821682043,13666400
10/7/2005,7.94355917,7.99346475,7.866782424,7.903251323,10734400
10/10/2005,7.925329685,8.040495236,7.894618823,7.943563779,9730400
10/11/2005,7.963720322,8.0376181,7.900378741,7.939727432,11959200
10/12/2005,7.861985683,7.975232091,7.840871835,7.958917111,12796000
10/13/2005,7.75066185,7.872545385,7.671965216,7.855270478,13408000
10/14/2005,7.840875149,7.867747797,7.725709584,7.783292367,10551200
10/17/2005,7.885979652,7.900375527,7.801524978,7.831275915,8544000
10/18/2005,7.81688261,7.889821195,7.784252634,7.885023057,9300800
10/19/2005,7.912850857,7.917649725,7.747780472,7.80728234,12868800
10/20/2005,7.984837055,8.03762173,7.917657226,7.917657226,16002400
10/21/2005,8.011704445,8.085602208,7.970436654,7.985791719,10356800
10/24/2005,8.071205139,8.092318992,7.946442595,8.01842124,13207200
10/25/2005,8.015542984,8.085602533,7.988671069,8.032817891,10634400
10/26/2005,8.045290947,8.085598801,7.942601472,7.995385357,10240800
10/27/2005,7.908058643,8.046257226,7.907098722,8.045298037,12271200
10/28/2005,7.946441174,7.996346036,7.909971532,7.909971532,8842400
10/31/2005,8.066409111,8.087522237,7.96179974,7.96563869,17168000
11/1/2005,8.062570572,8.08464362,8.006906894,8.061610651,8879200
11/2/2005,8.210363388,8.240114323,8.05392935,8.061607247,14633600
11/3/2005,8.359118462,8.371595227,8.248751078,8.248751078,17344000
11/4/2005,8.426296234,8.444530317,8.34567981,8.349518757,15567200
11/7/2005,8.445492744,8.465646673,8.420539947,8.426298736,14751200
11/8/2005,8.332244873,8.42149839,8.306332892,8.42149839,10942400
11/9/2005,8.312094688,8.368717542,8.292900674,8.359120535,6972800
11/10/2005,8.380233765,8.396548749,8.296738272,8.301537141,6687200
11/11/2005,8.341845512,8.397509178,8.326490448,8.397509178,5204000
11/14/2005,8.302497864,8.374476516,8.298658914,8.341845813,4581600
11/15/2005,8.214201927,8.331287297,8.173894065,8.32552924,9471200
11/16/2005,8.250676155,8.274669048,8.180616585,8.234361164,6026400
11/17/2005,8.338006973,8.363919699,8.288102096,8.320732067,6660800
11/18/2005,8.416703224,8.421502094,8.312094604,8.421502094,11841600
11/21/2005,8.295775414,8.36199524,8.237232749,8.323607232,22252000
11/22/2005,8.349523544,8.372556508,8.295779719,8.315933654,12028000
11/23/2005,8.41478157,8.445492423,8.349520918,8.350480838,7104000
11/25/2005,8.465652466,8.498283182,8.370640812,8.433981671,3697600
11/28/2005,8.296740532,8.48964356,8.296740532,8.48964356,11467200
11/29/2005,8.243951797,8.311131553,8.234354794,8.296735682,7916800
11/30/2005,8.186375618,8.314977177,8.183495856,8.248756556,9443200
12/1/2005,8.212285042,8.269867822,8.162380161,8.229559949,9410400
12/2/2005,8.407104492,8.466607095,8.234356206,8.234356206,16309600
12/5/2005,8.381193161,8.439735848,8.336086429,8.349522383,8869600
12/6/2005,8.361999512,8.423421235,8.354322345,8.397509243,11436000
12/7/2005,8.320724487,8.400380967,8.299611383,8.377348024,7938400
12/8/2005,8.258720398,8.294292996,8.238530367,8.294292996,12310400
12/9/2005,8.258720398,8.290447904,8.19814957,8.282756254,12073600
12/12/2005,8.403889656,8.426963852,8.3404347,8.39331383,15633600
12/13/2005,8.452926636,8.474078299,8.350053238,8.404854941,14662400
12/14/2005,8.791354179,8.800968374,8.467350604,8.470234789,45728800
12/15/2005,8.628872871,8.789432224,8.595222817,8.782702213,16780000
12/16/2005,8.508688927,8.66059564,8.50195892,8.652903993,15298400
12/19/2005,8.389473915,8.596182387,8.381782266,8.596182387,14775200
12/20/2005,8.506771088,8.532729491,8.327944248,8.363516847,18155200
12/21/2005,8.244297028,8.284677082,8.052010216,8.160652001,69370400
12/22/2005,8.291406631,8.326018314,8.196224871,8.201032334,15634400
12/23/2005,8.364478111,8.409665639,8.321213863,8.33563479,16156800
12/27/2005,8.373126984,8.484653661,8.358706063,8.407738661,13765600
12/28/2005,8.422163963,8.484657337,8.373130611,8.373130611,9968800
12/29/2005,8.402935982,8.472159369,8.402935982,8.431778571,5332000
12/30/2005,8.344288826,8.450046458,8.33275135,8.386592172,5108800
1/3/2006,8.263525963,8.40293435,8.204878423,8.34428681,18468800
1/4/2006,8.225063324,8.306785019,8.205834215,8.234677512,15832000
1/5/2006,8.275064468,8.326982005,8.225070211,8.225070211,9256000
1/6/2006,8.249108315,8.327945914,8.239493383,8.29718004,7573600
1/9/2006,8.364478111,8.443315692,8.245260468,8.249106293,10441600
1/10/2006,8.381781578,8.447159119,8.304866565,8.311596574,11837600
1/11/2006,8.393316269,8.4663847,8.364472965,8.393316269,10372800
1/12/2006,8.298135757,8.476001616,8.269293181,8.476001616,11159200
1/13/2006,8.287559509,8.376011981,8.21545197,8.335631202,9612000
1/17/2006,8.19141674,8.268331748,8.181802548,8.268331748,11075200
1/18/2006,8.137576103,8.214491105,8.110656073,8.176995243,9202400
1/19/2006,8.143346786,8.168344279,8.076046691,8.098159999,8888800
1/20/2006,8.095275879,8.232761002,8.059703282,8.181805106,16132000
1/23/2006,8.023162842,8.076041982,7.832799406,8.037584492,38273600
1/24/2006,8.07796669,8.126038381,7.992399138,8.105848359,16800000
1/25/2006,8.101046562,8.127966608,8.066434865,8.081817434,10268800
1/26/2006,8.07412529,8.185651283,8.054896164,8.185651283,15965600
1/27/2006,7.994328022,8.136619917,7.98759801,8.098163124,17025600
1/30/2006,7.864528179,7.959709913,7.749155692,7.943365715,78979200
1/31/2006,7.782804012,7.888562286,7.776074007,7.864526448,20348000
2/1/2006,7.9924016,8.087584106,7.807806424,7.811652249,35525600
2/2/2006,8.01355648,8.067397312,7.979906419,7.99721227,20464800
2/3/2006,8.046243668,8.058742049,7.954906972,7.970290272,15826400
2/6/2006,8.090465546,8.244294806,8.079889715,8.21064477,19246400
2/7/2006,8.024126053,8.143343633,8.000090209,8.10488687,10368800
2/8/2006,8.113542557,8.167382633,8.027974978,8.048165007,18636800
2/9/2006,8.065470695,8.118349865,8.036627379,8.056818141,9232800
2/10/2006,8.121237755,8.142389432,7.985675131,8.142389432,10339200
2/13/2006,8.102966309,8.109696318,7.995286161,8.09046793,9512800
2/14/2006,8.076047897,8.137579632,8.038552019,8.10296794,11758400
2/15/2006,8.102007866,8.172192904,8.052013597,8.10008532,9453600
2/16/2006,8.149115562,8.179881424,8.107773867,8.167382311,6254400
2/17/2006,8.162576675,8.194304181,8.085661644,8.100083304,8001600
2/21/2006,8.179881096,8.200071123,8.124117745,8.15296106,8744000
2/22/2006,8.262565613,8.357747392,8.182766399,8.196226419,12035200
2/23/2006,8.323138237,8.403899114,8.244300639,8.262568129,10108000
2/24/2006,8.383704185,8.412547499,8.306789906,8.323134108,11014400
2/27/2006,8.393316269,8.431773029,8.332745478,8.384662984,7179200
2/28/2006,8.343323708,8.444274566,8.327941146,8.345246986,18676000
3/1/2006,8.298135757,8.377934947,8.287559926,8.330824891,10713600
3/2/2006,8.273139,8.3058274,8.205838187,8.24429569,13876000
3/3/2006,8.297174454,8.3375545,8.248141122,8.25390949,8387200
3/6/2006,8.356786728,8.464467633,8.292370806,8.316406664,14712800
3/7/2006,8.162576675,8.235645882,8.078931634,8.235645882,24400000
3/8/2006,8.172184944,8.179876588,8.124113268,8.148149106,19901600
3/9/2006,8.220830917,8.234315526,8.162076237,8.16785588,11776000
3/10/2006,8.186159134,8.259361847,8.16689561,8.220834065,9075200
3/13/2006,8.134143829,8.190009057,8.115843709,8.186156207,9057600
3/14/2006,8.15051651,8.152442567,8.109099298,8.129326206,8360000
3/15/2006,8.189043045,8.214086197,8.130289117,8.188080384,11728000
3/16/2006,8.285366058,8.328710081,8.187120931,8.187120931,12339200
3/17/2006,8.227573395,8.275732922,8.216015579,8.261284917,11220800
3/20/2006,8.236244202,8.304630656,8.177489508,8.187121268,15207200
3/21/2006,8.182305336,8.237207181,8.157262905,8.237207181,19258400
3/22/2006,8.362418175,8.397093084,8.138958054,8.177485813,38750400
3/23/2006,8.284402847,8.389390274,8.283439451,8.355678748,23581600
3/24/2006,8.279585838,8.354714583,8.236242558,8.294033843,12403200
3/27/2006,8.230462074,8.268989839,8.191935044,8.268989839,8194400
3/28/2006,8.206380844,8.268024963,8.165927029,8.216013335,8464000
3/29/2006,8.239130974,8.24009437,8.187118603,8.19675036,6694400
3/30/2006,8.18711853,8.276695268,8.154370409,8.273805815,11872000
3/31/2006,8.196751595,8.206383353,8.153408313,8.187119836,8536800
4/3/2006,8.178453445,8.269956278,8.153410279,8.196753571,11781600
4/4/2006,8.190975189,8.204459803,8.091766648,8.177490576,7724000
4/5/2006,8.145708084,8.201573351,8.111996539,8.177493571,7793600
4/6/2006,8.173634529,8.198677688,8.081168331,8.158223129,11317600
4/7/2006,8.055160522,8.220829378,8.046492162,8.201565865,10429600
4/10/2006,8.003149033,8.100431473,7.965584664,8.073462258,10723200
4/11/2006,7.945358276,8.085021341,7.928020818,8.04745697,10032000
4/12/2006,7.951137066,7.97425343,7.901050753,7.945357424,11932800
4/13/2006,8.023379326,8.061906368,7.952102681,7.960771779,13517600
4/17/2006,7.879860401,8.018560053,7.825921974,8.017596657,16674400
4/18/2006,7.874083519,7.911647895,7.849040356,7.874083519,17185600
4/19/2006,7.909719467,7.938614737,7.85385425,7.878897405,9879200
4/20/2006,7.978104591,7.994478648,7.902012477,7.902975873,7444800
4/21/2006,7.996402264,8.008924203,7.948242768,8.004107959,9226400
4/24/2006,7.965588093,7.997373567,7.94632457,7.996410171,11511200
4/25/2006,7.90008688,7.978105797,7.869264818,7.955952096,9793600
4/26/2006,7.8268857,7.944395051,7.797989693,7.924167405,12454400
4/27/2006,7.882751942,7.892384436,7.740200137,7.740200137,10345600
4/28/2006,7.882751942,7.935727721,7.827850104,7.912611352,6699200
5/1/2006,7.86926651,7.938616347,7.852892447,7.901051975,9552800
5/2/2006,7.856745243,7.928021138,7.856745243,7.907794224,7672800
5/3/2006,7.814367294,7.878901641,7.758502782,7.857711325,11987200
5/4/2006,7.797991276,7.88853143,7.797027879,7.835555652,8754400
5/5/2006,7.854815483,7.857704936,7.795097433,7.819177185,6836000
5/8/2006,7.922243118,7.940543976,7.851929877,7.859635579,7833600
5/9/2006,7.917422295,7.980029798,7.911643389,7.931870293,6925600
5/10/2006,7.929944992,7.98677286,7.917423049,7.936687294,7316000
5/11/2006,7.831706524,8.004117817,7.815332452,7.987743745,8680000
5/12/2006,7.850002766,7.88949393,7.795100935,7.801843239,10314400
5/15/2006,7.863485336,7.868301582,7.801841218,7.801841218,9813600
5/16/2006,7.770059586,7.906832495,7.754648916,7.879863272,12880000
5/17/2006,7.734421253,7.792212546,7.685298324,7.711304148,15206400
5/18/2006,7.681447983,7.797994002,7.658331605,7.658331605,11856800
5/19/2006,7.580310345,7.6718139,7.491696979,7.666997653,31140800
5/22/2006,7.510957718,7.614019043,7.454129112,7.561043286,23106400
5/23/2006,7.608242989,7.850004055,7.580310371,7.580310371,26717600
5/24/2006,7.634251118,7.6641098,7.55238004,7.609207949,13388000
5/25/2006,7.67181015,7.684331358,7.606313187,7.67181015,6053600
5/26/2006,7.802810669,7.852896279,7.692043555,7.697822466,12556800
5/30/2006,7.705521584,7.791245452,7.704558188,7.787392603,7715200
5/31/2006,7.735384464,7.76428048,7.705525787,7.705525787,10692000
6/1/2006,7.842294693,7.852889844,7.731527669,7.745013009,11068000
6/2/2006,7.877934933,7.913573245,7.808585101,7.838443771,10720800
6/5/2006,7.729603767,7.878898589,7.719972009,7.877935193,14556800
6/6/2006,7.72479248,7.77487883,7.695897188,7.753688508,9316800
6/7/2006,7.776799202,7.819179815,7.728639681,7.729603077,18972000
6/8/2006,7.783069611,7.814916197,7.638313204,7.778244103,13960800
6/9/2006,7.829393387,7.886331305,7.787896509,7.812022584,6504800
6/12/2006,7.829393387,7.942303974,7.816848093,7.840974168,11844000
6/13/2006,7.852557182,7.934585711,7.807200032,7.816850317,11875200
6/14/2006,7.921073914,7.933619209,7.83614965,7.83614965,13356000
6/15/2006,8.062936783,8.129524268,7.903704497,7.920110055,13504800
6/16/2006,8.024335861,8.133385498,8.010825313,8.029160636,8332800
6/19/2006,8.016613007,8.111187554,7.970290614,8.106362044,10402400
6/20/2006,7.930722237,8.055212854,7.903701154,8.041702313,13354400
6/21/2006,7.985731125,8.033983277,7.903702614,7.92782869,11139200
6/22/2006,8.093819618,8.105399668,7.934587303,7.985734488,13156800
6/23/2006,8.141102791,8.199970473,8.067759317,8.09381589,11575200
6/26/2006,8.130493164,8.197081415,8.104437308,8.188395639,8483200
6/27/2006,8.070656776,8.149790297,8.023369861,8.149790297,14756800
6/28/2006,7.693321228,7.865098727,7.614187749,7.865098727,68290400
6/29/2006,7.814920425,7.840011019,7.674023465,7.720345865,20777600
6/30/2006,7.816852093,7.904671402,7.808167055,7.82650238,10331200
7/3/2006,7.84869957,7.889231223,7.821678467,7.821678467,4727200
7/5/2006,7.725171089,7.807199614,7.686569214,7.792723818,18497600
7/6/2006,7.700081825,7.759914785,7.690431538,7.749299248,15312000
7/7/2006,7.631560802,7.710694305,7.619014771,7.673057684,15615200
7/10/2006,7.621910095,7.686567801,7.595853521,7.631560378,9697600
7/11/2006,7.584275246,7.635423161,7.550498876,7.599716292,11295200
7/12/2006,7.586206436,7.613227534,7.537954265,7.541814527,18676800
7/13/2006,7.600678444,7.6344548,7.534090245,7.586202652,14193600
7/14/2006,7.583306789,7.641209212,7.559180718,7.565935989,19474400
7/17/2006,7.613227367,7.633493191,7.527338563,7.527338563,18280000
7/18/2006,7.57558918,7.639282385,7.546637589,7.613225806,26272800
7/19/2006,7.604541779,7.666304493,7.591031231,7.614192065,23887200
7/20/2006,7.681744099,7.703940417,7.548568396,7.561113693,19197600
7/21/2006,7.726137161,7.749298733,7.630598072,7.681745254,19664800
7/24/2006,7.782110214,7.812026325,7.715521981,7.720347493,14479200
7/25/2006,7.755087376,7.788863741,7.637351985,7.734821556,14226400
7/26/2006,7.720344067,7.732889361,7.637350309,7.720344067,12033600
7/27/2006,7.619979858,7.846764829,7.591993522,7.763771067,11748800
7/28/2006,7.71069479,7.744471152,7.590064398,7.641211566,13740800
7/31/2006,7.623843193,7.744473623,7.584276059,7.683676152,14180800
8/1/2006,7.593925476,7.68946455,7.560148374,7.623841581,17888800
8/2/2006,7.539879322,7.637348853,7.526368781,7.604537751,26112800
8/3/2006,7.541810989,7.560146305,7.426005391,7.493558841,31386400
8/4/2006,7.591994286,7.63349117,7.528301821,7.575588729,17887200
8/7/2006,7.519616604,7.554358219,7.428903042,7.553392969,19957600
8/8/2006,7.441445827,7.616118356,7.398983704,7.56111094,16034400
8/9/2006,7.419253826,7.497422847,7.400918501,7.455925949,14115200
8/10/2006,7.353628159,7.416356108,7.288005198,7.393195279,21132800
8/11/2006,7.383542538,7.412493379,7.358451219,7.37775178,21436800
8/14/2006,7.44820118,7.490663303,7.426970118,7.430830378,13384000
8/15/2006,7.49548769,7.50610322,7.419249216,7.474256629,20831200
8/16/2006,7.503211975,7.526372809,7.382581557,7.524443046,25273600
8/17/2006,7.426972866,7.506106384,7.372930679,7.503211372,20446400
8/18/2006,7.402843475,7.433724817,7.361346604,7.417319265,17783200
8/21/2006,7.408635139,7.435656963,7.377753791,7.403810366,9718400
8/22/2006,7.41635704,7.492595544,7.411532266,7.426007325,11890400
8/23/2006,7.41635704,7.434693097,7.393196209,7.408636518,11848800
8/24/2006,7.415389538,7.439515611,7.372928149,7.408634267,12147200
8/25/2006,7.408635139,7.429866204,7.368103508,7.408635139,12555200
8/28/2006,7.512862682,7.524443468,7.420218605,7.423113617,13697600
8/29/2006,7.717453003,7.727103291,7.501283465,7.503213228,24609600
8/30/2006,7.697184563,7.762807528,7.645072143,7.705869598,25898400
8/31/2006,7.793691635,7.812026961,7.698151797,7.701047546,15069600
9/1/2006,7.830359459,7.852555774,7.791757589,7.793688087,14891200
9/5/2006,7.856415749,7.85931076,7.753155436,7.816848631,14392800
9/6/2006,7.813955307,7.893088824,7.787898727,7.8409764,11811200
9/7/2006,7.792196274,7.828938708,7.721613444,7.828938708,13287200
9/8/2006,7.933364391,7.937231318,7.804767331,7.812502659,16472000
9/11/2006,7.969138622,7.988476941,7.919827569,7.928529259,13384800
9/12/2006,8.06872654,8.117071218,7.886950814,7.96913662,22070400
9/13/2006,8.034891129,8.060030586,8.005884743,8.025222334,30132800
9/14/2006,8.00298214,8.023287565,7.937233311,8.020386263,19131200
9/15/2006,8.022319794,8.052293272,7.980743321,8.005882772,18136800
9/18/2006,7.959470749,8.022319001,7.928530173,7.987510761,19940800
9/19/2006,7.931429386,7.960436494,7.80573364,7.960436494,24771200
9/20/2006,7.98654604,8.010718395,7.910161308,7.976877245,27616800
9/21/2006,7.973011494,8.107409762,7.925633872,8.01748855,28671200
9/22/2006,8.35009861,8.398443321,8.203130274,8.32979392,61566400
9/25/2006,8.364598274,8.408108199,8.249537679,8.35976351,28031200
9/26/2006,8.546380043,8.579254838,8.285318835,8.31045756,33953600
9/27/2006,8.519304276,8.596656101,8.464191339,8.469992468,30388000
9/28/2006,8.537674904,8.559913054,8.4883631,8.51833658,10926400
9/29/2006,8.471928596,8.557015034,8.466126729,8.557015034,11379200
10/2/2006,8.458395004,8.505772637,8.403282037,8.409083169,9556800
10/3/2006,8.495130539,8.505766432,8.40520937,8.434216484,11223200
10/4/2006,8.634363174,8.660468986,8.479659554,8.479659554,18701600
10/5/2006,8.606324196,8.648867033,8.5483107,8.581184744,13629600
10/6/2006,8.523172379,8.580218781,8.450655315,8.580218781,12823200
10/9/2006,8.553145409,8.574417198,8.462257124,8.479661248,7760800
10/10/2006,8.564748764,8.639199291,8.546377539,8.546377539,9226400
10/11/2006,8.55120945,8.580215823,8.487394102,8.557010577,7115200
10/12/2006,8.683675766,8.703980454,8.524138828,8.541542214,16012800
10/13/2006,8.663370132,8.704946604,8.634363755,8.65370134,8913600
10/16/2006,8.753293037,8.774564828,8.663371848,8.663371848,12733600
10/17/2006,8.677875519,8.73395556,8.632431373,8.702047874,11596000
10/18/2006,8.606324196,8.692377708,8.528972376,8.685609479,14620800
10/19/2006,8.644039154,8.661443289,8.529945545,8.56668728,6892000
10/20/2006,8.566679955,8.650799991,8.524137124,8.644031763,9458400
10/23/2006,8.734920502,8.738788166,8.563780579,8.566681143,9538400
10/24/2006,8.811306953,8.823877051,8.615027541,8.658538224,10454400
10/25/2006,9.025954247,9.027888447,8.837410234,8.837410234,22471200
10/26/2006,9.056895256,9.095571161,8.949569971,8.996948305,16076000
10/27/2006,8.881887436,9.016285629,8.865450417,8.989212718,11157600
10/30/2006,8.89639473,8.920567087,8.801638763,8.829678786,10457600
10/31/2006,8.883821487,8.905093273,8.807436776,8.876086896,9246400
11/1/2006,8.836443901,8.905093284,8.807436787,8.905093284,14890400
11/2/2006,8.972777367,8.983413261,8.758126763,8.77843145,16651200
11/3/2006,8.950538635,9.063665068,8.907995059,8.992115111,11793600
11/6/2006,8.975679398,9.003719419,8.90993056,8.948606477,11483200
11/7/2006,8.940871239,9.012421207,8.932168807,8.978580055,14104800
11/8/2006,8.990181923,9.028857098,8.851916033,8.853849497,8949600
11/9/2006,8.968912125,9.025958537,8.916699742,9.025958537,9478400
11/10/2006,9.095573425,9.09847399,8.964075759,8.983414085,8728000
11/13/2006,9.100405693,9.185492091,9.054961562,9.059795588,11998400
